strategy,global_rel_l2_pct,error_at_alpha_0_5_pct,E_global_pct,E_prior_pct,E_posterior_pct,RMS_posterior_pct,exact_post_mean,pinn_post_mean,mean_bias,bias_in_std_units,var_ratio,w1_research,w1_control_baseline,bfr,ks_statistic
pinn_a_posterior_focused,57.18251871304565,2.62385879329636,57.18251871304565,10.409877981788462,2.575052439072099,2.575065510082839,0.49422695870594796,0.4953221961809406,0.0010952374749926275,0.20578497240079613,0.7893831811231465,0.0012269117774474899,0.0004233190216022198,2.8983147811401255,0.14675
pinn_b_uniform,3.141684250939541,1.5577665797607358,3.141684250939541,1.643709538763099,1.545680637553374,1.5456814177657485,0.49422695870594796,0.49435313125036795,0.00012617254441998904,0.023706651903396974,0.9683571556476339,0.0004704062275091186,0.0004233190216022198,1.111233380745988,0.0565
pinn_c_tail_focused,4.416910602283443,2.9688672614897533,4.416910602283443,2.4370817106774196,2.9186487493915734,2.918655775834466,0.49422695870594796,0.4948562757450981,0.0006293170391501457,0.11824284001397524,1.019942290600436,0.0006954992849101479,0.0004233190216022198,1.6429672408240794,0.09
