level,adam_epochs,lbfgs_steps,n_alpha_samples,mean_rel_l2_pct,median_rel_l2_pct,p95_rel_l2_pct,max_rel_l2_pct,mean_max_abs_error,mean_obs_error_pct,median_obs_error_pct,p95_obs_error_pct,max_obs_error_pct,exact_post_mean,exact_post_std,pinn_post_mean,pinn_post_std,posterior_mean_bias,relative_mean_bias_pct,bias_in_std_units,variance_ratio,w1_research,w1_control_baseline,bfr,ks_statistic,ks_p_value,training_time_s,mcmc_time_s
level1_very_poor,30,0,5,91.1775072596522,87.65495168244055,120.87474048610972,122.5126969560283,0.8648217500056685,144.86402397438928,100.83909491568832,329.2127957182138,368.19836570797924,0.49422695870594796,0.005322242252263628,0.5760577309619022,0.006959179889666845,0.0818307722559542,16.557326712855694,15.375243812161122,1.7097273097047159,0.08183077225595427,0.0004233190216022198,193.30757202034778,1.0,0.0,1.909255027770996,66.05030918121338
level2_poor,100,0,8,71.9745517182035,75.6990382159699,86.33658861563316,88.46912560216025,0.7038206635070492,100.3925004017014,89.72150271684691,176.45571651290308,198.25525487876214,0.49422695870594796,0.005322242252263628,0.6713552427818958,0.007145953956578528,0.17712828407594788,35.83946220573017,33.2807631972369,1.8027319270335251,0.17712828407594805,0.0004233190216022198,418.4274153463158,1.0,0.0,0.04606342315673828,69.91648864746094
level3_moderate,250,15,15,30.317096041449755,31.27696526860045,47.01650419581914,49.789889548746594,0.38972544167538703,46.29354133996979,27.479112860966048,129.68176124742698,155.7805204017438,0.49422695870594796,0.005322242252263628,0.5176258555055473,0.005111068365132852,0.023398896799599334,4.734443637163277,4.396435879941962,0.9222190801733239,0.023398896799599316,0.0004233190216022198,55.274853256149115,0.97675,0.0,0.03566288948059082,77.0127341747284
level4_good,450,40,20,10.93189519272039,9.802839660810845,20.845428986147553,24.93338415283025,0.1683173202856261,12.657085797726772,9.772873635155477,37.47949375493078,58.61105335429879,0.49422695870594796,0.005322242252263628,0.48563131598974535,0.005091950785513229,-0.008595642716202612,-1.7392096009308937,-1.615041613813265,0.915332995913739,0.008595642716202615,0.0004233190216022198,20.305354301512306,0.61725,0.0,0.03348374366760254,77.40482878684998
level5_very_good,550,30,25,4.288447344056763,3.711667921858995,9.623834347761798,12.993358748515973,0.08354819273786006,5.070601393430842,4.5792080285411245,13.874828896852485,20.98103034528965,0.49422695870594796,0.005322242252263628,0.492944491728393,0.005116887880709679,-0.0012824669775549635,-0.2594894825067601,-0.24096366094746446,0.9243203722338927,0.0012881437390811752,0.0004233190216022198,3.042962100322544,0.10425,2.4507393535764947e-19,159.776850938797,79.08408498764038
level6_highly_accurate,800,150,30,2.4574537721644614,1.961294725751698,6.061771715481826,8.466785053201367,0.04479229158488246,2.903885100006454,2.3029991479130394,8.96274176733997,12.883263052979885,0.49422695870594796,0.005322242252263628,0.49211725035418385,0.005394885984709297,-0.0021097083517641058,-0.4268703506761408,-0.39639464942927377,1.0274844657915099,0.002109708351764113,0.0004233190216022198,4.983731521865187,0.1695,1.432280944666987e-50,0.03666043281555176,80.46779870986938
