seed,w1_stage0_pilot,bfr_stage0_pilot,training_time_stage0_s,w1_stage1_adaptive,bfr_stage1_adaptive,training_time_stage1_s,w1_matched_uniform,bfr_matched_uniform,training_time_uniform_s,adaptive_bfr_reduction_pct
501,0.07620127633242021,131.69286928117677,16.526163578033447,0.03580392003370109,61.87719140270924,55.30583620071411,0.0007503208324122298,1.296722418017656,77.20480513572693,53.01401530663322
502,0.009481481021375734,16.38612239633513,13.96375322341919,0.000441872069566095,0.7636538847790004,55.471668004989624,0.0019675680450820807,3.4003981801099217,77.15976905822754,95.33963029014237
503,0.033980958287390915,58.72670528861679,13.990385055541992,0.004903951866714294,8.475126969357898,54.738749742507935,0.0013132637062366929,2.2696137639831258,78.48647713661194,85.5685298064888
504,0.10087779780556853,174.3394242089564,13.796662330627441,0.010152658842975669,17.54606796914674,54.31681156158447,0.0006587242776867411,1.1384230602031222,79.81644439697266,89.93568548894785
505,0.05451302007979622,94.21070581775066,13.933840274810791,0.003126342117596111,5.403019262101978,54.20118546485901,0.003367231202808772,5.819329543727489,77.42148804664612,94.26496254836043
